Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,8/15/2023,40.0220591,-75.1375045,11.5,3.1,4.2, 
1.33E+17,11/6/2023 21:11,40.0228883,-75.1341991,5.72,2.62,4.2, 
1.33E+17,11/6/2023 21:11,40.0228883,-75.1341991,5.72,2.62,4.2, 
1.33E+17,11/6/2023,40.0228883,-75.1341991,5.72,2.62,4.2, 
1.33E+17,11/6/2023,40.0228883,-75.1341991,5.72,2.62,4.2, 
1.33E+17,11/6/2023 21:11,40.0228793,-75.1340793,7.41,2.62,4.2, 
1.33E+17,11/6/2023 21:11,40.0228793,-75.1340793,7.41,2.62,4.2, 
1.33E+17,11/6/2023,40.0228793,-75.1340793,7.41,2.62,4.2, 
1.33E+17,11/6/2023,40.0228793,-75.1340793,7.41,2.62,4.2, 
1.33E+17,11/6/2023 21:11,40.0210577,-75.1330197,9.47,3.59,4.21, 
1.33E+17,11/6/2023 21:11,40.0210577,-75.1330197,9.47,3.59,4.21, 
1.33E+17,11/6/2023,40.0210577,-75.1330197,9.47,3.59,4.21, 
1.33E+17,11/6/2023,40.0210577,-75.1330197,9.47,3.59,4.21, 
1.33E+17,11/6/2023 21:11,40.02106,-75.1328947,9.15,3.59,4.21, 
1.33E+17,11/6/2023 21:11,40.02106,-75.1328947,9.15,3.59,4.21, 
1.33E+17,11/6/2023,40.02106,-75.1328947,9.15,3.59,4.21, 
1.33E+17,11/6/2023,40.02106,-75.1328947,9.15,3.59,4.21, 
1.33E+17,11/6/2023 21:11,40.0198537,-75.1332308,6.03,3.1,4.23, 
1.33E+17,11/6/2023,40.0198537,-75.1332308,6.03,3.1,4.23, 
1.33E+17,11/6/2023 21:11,40.0199451,-75.1332009,5.85,3.1,4.23, 
1.33E+17,11/6/2023,40.0199451,-75.1332009,5.85,3.1,4.23, 
1.33E+17,11/6/2023 21:11,40.0197764,-75.1348012,7.07,2.86,4.26, 
1.33E+17,11/6/2023,40.0197764,-75.1348012,7.07,2.86,4.26, 
1.33E+17,11/6/2023 21:11,40.0199193,-75.1368079,6.53,3.61,4.28, 
1.33E+17,11/6/2023 21:11,40.0199193,-75.1368079,6.53,3.61,4.28, 
1.33E+17,11/6/2023,40.0199193,-75.1368079,6.53,3.61,4.28, 
1.33E+17,11/6/2023,40.0199193,-75.1368079,6.53,3.61,4.28, 
1.33E+17,11/6/2023 21:11,40.019849,-75.1367342,10.2,3.61,4.28, 
1.33E+17,11/6/2023 21:11,40.019849,-75.1367342,10.2,3.61,4.28, 
1.33E+17,11/6/2023,40.019849,-75.1367342,10.2,3.61,4.28, 
1.33E+17,11/6/2023,40.019849,-75.1367342,10.2,3.61,4.28, 
1.33E+17,11/6/2023 21:11,40.0197811,-75.1348429,3.79,4.08,4.28, 
1.33E+17,11/6/2023,40.0197811,-75.1348429,3.79,4.08,4.28, 
1.33E+17,11/6/2023 21:11,40.0198819,-75.134815,3.79,4.08,4.28, 
1.33E+17,11/6/2023,40.0198819,-75.134815,3.79,4.08,4.28, 
1.33E+17,11/6/2023 21:11,40.0229059,-75.1344411,6.64,2.83,4.28, 
1.33E+17,11/6/2023 21:11,40.0229059,-75.1344411,6.64,2.83,4.28, 
1.33E+17,11/6/2023,40.0229059,-75.1344411,6.64,2.83,4.28, 
1.33E+17,11/6/2023,40.0229059,-75.1344411,6.64,2.83,4.28, 
1.33E+17,11/6/2023 21:11,40.0228965,-75.1343181,5.62,2.83,4.28, 
1.33E+17,11/6/2023 21:11,40.0228965,-75.1343181,5.62,2.83,4.28, 
1.33E+17,11/6/2023,40.0228965,-75.1343181,5.62,2.83,4.28, 
1.33E+17,11/6/2023,40.0228965,-75.1343181,5.62,2.83,4.28, 
1.33E+17,9/16/2023,40.0167025,-75.1368742,4.42,3.25,4.29, 
1.33E+17,11/6/2023 21:11,40.0210907,-75.1332616,7.25,3.68,4.29, 
1.33E+17,11/6/2023 21:11,40.0210907,-75.1332616,7.25,3.68,4.29, 
1.33E+17,11/6/2023,40.0210907,-75.1332616,7.25,3.68,4.29, 
1.33E+17,11/6/2023,40.0210907,-75.1332616,7.25,3.68,4.29, 
1.33E+17,11/6/2023 21:11,40.0210773,-75.1331417,10.2,3.68,4.29, 
1.33E+17,11/6/2023 21:11,40.0210773,-75.1331417,10.2,3.68,4.29, 
1.33E+17,11/6/2023,40.0210773,-75.1331417,10.2,3.68,4.29, 
1.33E+17,11/6/2023,40.0210773,-75.1331417,10.2,3.68,4.29, 
1.33E+17,9/16/2023,40.0173882,-75.1404802,9.27,3.07,4.3, 
1.33E+17,9/16/2023,40.0173788,-75.1403422,6.19,3.07,4.3, 
1.33E+17,11/6/2023 21:11,40.02042,-75.1347334,5.64,2.95,4.3, 
1.33E+17,11/6/2023,40.02042,-75.1347334,5.64,2.95,4.3, 
1.33E+17,9/16/2023,40.0209427,-75.1364459,4.57,3.94,4.32, 
1.33E+17,9/16/2023,40.0210324,-75.1364303,5.83,3.94,4.32, 
1.33E+17,11/6/2023 21:11,40.0229348,-75.1346848,5.45,3.03,4.33, 
1.33E+17,11/6/2023 21:11,40.0229348,-75.1346848,5.45,3.03,4.33, 
1.33E+17,11/6/2023,40.0229348,-75.1346848,5.45,3.03,4.33, 
1.33E+17,11/6/2023,40.0229348,-75.1346848,5.45,3.03,4.33, 
