Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,7/23/2023,40.022357,-75.1418795,8.42,7.45,7.85,
1.33E+17,11/15/2023 19:01,40.017295,-75.1232851,7.17,8.18,7.84,
1.33E+17,11/15/2023 19:05,40.0185387,-75.1220123,5.64,7.55,7.84,
1.33E+17,11/13/2023 20:33,40.0187334,-75.1205966,5.68,6.98,7.84,
1.33E+17,7/23/2023,40.022307,-75.1417759,6.95,6.35,7.84,
1.33E+17,11/15/2023 19:05,40.0185288,-75.1218943,5.51,7.34,7.83,
1.33E+17,11/15/2023 19:08,40.0194882,-75.1207721,6.85,7.33,7.83,
1.33E+17,11/13/2023 20:25,40.0175652,-75.1200732,7.61,7.17,7.83,
1.33E+17,11/13/2023 20:31,40.0180188,-75.1220137,6.11,6.92,7.83,
1.33E+17,11/13/2023 20:33,40.0187744,-75.1204867,8.43,6.92,7.83,
1.33E+17,11/13/2023 20:25,40.0176266,-75.1199851,7.91,7,7.82,
1.33E+17,11/13/2023 20:28,40.0175852,-75.1222156,5.76,6.89,7.82,
1.33E+17,11/13/2023 20:30,40.0179005,-75.1222013,7.07,6.9,7.82,
1.33E+17,11/6/2023 21:11,40.0211139,-75.1333981,6.8,9.34,7.81,
1.33E+17,11/6/2023 21:11,40.0211058,-75.1332799,6.81,9.34,7.81,
1.33E+17,11/6/2023 21:11,40.0210799,-75.1329148,6.88,8.26,7.81,
1.33E+17,11/6/2023 21:11,40.0210803,-75.132795,6.61,8.26,7.81,
1.33E+17,11/13/2023 20:29,40.0175859,-75.1223333,5.34,6.76,7.81,
1.33E+17,11/13/2023 20:33,40.0186754,-75.1206982,6.03,6.87,7.81,
1.33E+17,8/15/2023 17:22,40.0233327,-75.1416901,6.08,5.33,7.8,
1.33E+17,8/15/2023 17:22,40.0234308,-75.1417207,5.8,5.33,7.8,
1.33E+17,11/15/2023 19:07,40.0194086,-75.1208353,6.51,7.47,7.8,
1.33E+17,11/13/2023 20:28,40.0175318,-75.1217496,5.59,6.84,7.8,
1.33E+17,11/13/2023 20:30,40.0179592,-75.1221094,5.96,6.97,7.8,
1.33E+17,11/13/2023 20:31,40.018276,-75.1215069,5.68,7.59,7.8,
1.33E+17,6/11/2023 19:05,40.023189,-75.1402703,6.23,5.68,7.8,
1.33E+17,6/11/2023 19:05,40.023238,-75.1401655,9.09,5.68,7.8,
1.33E+17,8/15/2023,40.0233327,-75.1416901,6.08,5.33,7.8,
1.33E+17,8/15/2023,40.0234308,-75.1417207,5.8,5.33,7.8,
,,40.0244351,-75.1410308,,,7.8,
1.33E+17,11/15/2023 19:01,40.0173143,-75.1233999,7.97,8.09,7.79,
1.33E+17,11/15/2023 19:08,40.0194651,-75.1205501,5.71,7.23,7.79,
1.33E+17,11/13/2023 20:31,40.0182091,-75.1215855,5.85,7.51,7.79,
1.33E+17,11/13/2023 20:34,40.0189649,-75.1198269,6.79,7.69,7.79,
1.33E+17,7/23/2023,40.022332,-75.1415353,5.77,6.16,7.79,
1.33E+17,7/23/2023,40.022333,-75.1414161,9.18,6.16,7.79,
1.33E+17,6/11/2023 19:05,40.023229,-75.1398094,5.77,6.1,7.79,
1.33E+17,11/13/2023 20:25,40.0175785,-75.1197934,7.57,6.97,7.78,
1.33E+17,11/13/2023 20:30,40.0176712,-75.1227181,5.93,6.97,7.78,
1.33E+17,11/13/2023 20:33,40.0189393,-75.1199414,9.61,7.6,7.78,
1.33E+17,6/11/2023 19:05,40.023195,-75.1400593,6.24,5.85,7.78,
1.33E+17,6/11/2023 19:05,40.023203,-75.1399227,5.92,5.85,7.78,
1.33E+17,11/6/2023 21:11,40.02111,-75.1331579,6.74,8.18,7.77,
1.33E+17,11/6/2023 21:11,40.0210967,-75.1330332,6.82,8.18,7.77,
1.33E+17,11/15/2023 19:08,40.0195083,-75.120655,6.9,7.28,7.77,
1.33E+17,11/13/2023 20:29,40.0175868,-75.1224505,5.51,6.76,7.77,
1.33E+17,11/13/2023 20:30,40.0177317,-75.1226301,5.42,7.18,7.77,
1.33E+17,11/13/2023 20:30,40.0177767,-75.1225235,5.46,7.18,7.77,
1.33E+17,11/13/2023 20:32,40.0185662,-75.1208895,7.24,7.09,7.77,
1.33E+17,7/23/2023,40.022311,-75.141997,7.12,7.61,7.77,
1.33E+17,11/15/2023 19:05,40.0185454,-75.1217742,5.94,7.21,7.76,
1.33E+17,11/13/2023 20:31,40.0183132,-75.1213952,5.49,7.67,7.76,
1.33E+17,11/6/2023 20:37,40.0177101,-75.1201379,7.95,4.71,7.75,
1.33E+17,11/6/2023 20:37,40.0176842,-75.1200228,5.47,4.71,7.75,
1.33E+17,11/15/2023 19:06,40.0185354,-75.1216536,5.81,7.19,7.75,
1.33E+17,11/13/2023 20:28,40.0175176,-75.121631,6,6.66,7.75,
1.33E+17,11/13/2023 20:30,40.0178601,-75.1223087,6.13,7,7.75,
1.33E+17,11/13/2023 20:31,40.0181427,-75.1216842,5.64,7.37,7.75,
1.33E+17,11/13/2023 20:32,40.0186187,-75.1207931,6.42,6.94,7.75,
1.33E+17,11/13/2023 20:33,40.0189061,-75.1200514,10.7,7.42,7.75,
1.33E+17,6/11/2023 19:04,40.022784,-75.140704,5.82,5.46,7.75,
1.33E+17,6/11/2023 19:04,40.022798,-75.1405875,6.04,5.46,7.75,
1.33E+17,6/11/2023 18:47,40.023078,-75.1390945,5.25,5.74,7.75,
1.33E+17,6/11/2023 18:46,40.023139,-75.1390006,5.9,5.74,7.75,
1.33E+17,8/15/2023 17:20,40.0224094,-75.1417254,5.5,5.83,7.74,
1.33E+17,8/15/2023 17:20,40.0224974,-75.1416886,8.01,5.83,7.74,
1.33E+17,11/15/2023 19:01,40.0172839,-75.1235157,5.87,7.95,7.74,
1.33E+17,11/13/2023 20:31,40.0181018,-75.1217954,5.55,7.05,7.74,
1.33E+17,11/13/2023 20:33,40.018883,-75.1202887,10.8,6.99,7.74,
1.33E+17,11/13/2023 20:33,40.0189065,-75.120172,11.4,7.3,7.74,
1.33E+17,8/15/2023,40.0224094,-75.1417254,5.5,5.83,7.74,
1.33E+17,8/15/2023,40.0224974,-75.1416886,8.01,5.83,7.74,
1.33E+17,7/23/2023,40.022601,-75.1416852,8.9,6.28,7.74,
1.33E+17,7/23/2023,40.022624,-75.1415617,6.13,6.28,7.74,
1.33E+17,11/6/2023 20:40,40.0186513,-75.1197856,5.48,5.1,7.73,
1.33E+17,11/6/2023 20:40,40.018742,-75.119786,5.41,5.1,7.73,
1.33E+17,11/13/2023 20:30,40.0178164,-75.122416,5.66,7.1,7.73,
1.33E+17,11/13/2023 20:31,40.0180631,-75.1219065,5.89,6.92,7.73,
1.33E+17,11/13/2023 20:34,40.0190262,-75.1197316,6.19,7.7,7.73,
1.33E+17,6/11/2023 19:04,40.022749,-75.140933,5.87,5.38,7.73,
1.33E+17,6/11/2023 19:04,40.022774,-75.1408205,5.84,5.38,7.73,
1.33E+17,11/13/2023 20:29,40.0176456,-75.122839,5.5,7.04,7.72,
1.33E+17,11/13/2023 20:33,40.0188154,-75.1203755,10.9,6.8,7.72,
1.33E+17,7/23/2023,40.022252,-75.141471,6.73,6,7.72,
1.33E+17,7/23/2023,40.022281,-75.1417473,8.37,6.65,7.72,
1.33E+17,7/23/2023,40.022307,-75.1418752,8.1,6.65,7.72,
1.33E+17,11/13/2023 20:29,40.0175954,-75.1225688,5.96,6.74,7.71,
1.33E+17,6/11/2023 19:03,40.022558,-75.1413516,7.61,5.36,7.71,
